Country,City,PO/ORDER#,Categories,SKU,QTY ORD,CHANNEL,WAREHOUSE,Pick-Up / Delivery,Customer,SALES $,EXPECTED 
United States,Dallas,102163,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45240
United States,Detroit,102162,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45210
United States,Detroit,102161,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45282
United States,Detroit,102160,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45212
United States,Detroit,102159,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45240
United States,Jacksonville,102158,Fresh Packaged,FP2020,104,Ecomm,Kern,Delivery,Customer2,13000,45286
United States,Jacksonville,102157,Organic Beauty,OY2545,104,Ecomm,Kern,Delivery,Customer2,13000,45285
United States,Jacksonville,102156,Healthy Beverage,HB1016,104,Ecomm,Kern,Delivery,Customer2,13000,45228
United States,Austin,102155,Fresh Packaged,FP2020,80,Ecomm,Kern,Delivery,Customer2,10000,45271
United States,Austin,102154,Organic Beauty,OY2545,55,Ecomm,Kern,Delivery,Customer2,6875,45269
United States,Austin,102153,Healthy Beverage,HB1016,71,Ecomm,Kern,Delivery,Customer2,8875,45203
United States,Dallas,102152,Fresh Packaged,FP2020,4,Retail,Kern,Delivery,Customer1,500,45209
United States,Dallas,102151,Organic Pet,OP8025,5,Retail,Kern,Delivery,Customer1,625,45271
United States,Detroit,102150,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45228
United States,Detroit,102149,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45254
United States,Detroit,102148,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45284
United States,Detroit,102147,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45244
United States,San Diego,102146,Fresh Packaged,FP2020,16,Retail,Kern,Delivery,Customer1,2000,45211
United States,San Diego,102145,Organic Beauty,OY2545,78,Retail,Kern,Delivery,Customer1,9750,45236
United States,San Diego,102144,Organic Pet,OP8025,5,Retail,Kern,Delivery,Customer1,625,45249
United States,San Diego,102143,Fresh Packaged,FP3055,80,Retail,Kern,Delivery,Customer1,10000,45215
United States,San Diego,102142,Healthy Beverage,HB1016,78,Retail,Kern,Delivery,Customer1,9750,45214
United States,Phoenix,102141,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45213
United States,NEW YORK CITY,102140,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45270
United States,Indianapolis,102139,Fresh Packaged,FP2020,117,Ecomm,Kern,Delivery,Customer2,14625,45210
United States,Indianapolis,102138,Organic Beauty,OY2545,171,Ecomm,Kern,Delivery,Customer2,21375,45246
United States,Indianapolis,102137,Healthy Beverage,HB1016,156,Ecomm,Kern,Delivery,Customer2,19500,45279
United States,Columbus,102136,Fresh Packaged,FP2020,42,Ecomm,Kern,Delivery,Customer2,5250,45289
United States,Columbus,102135,Organic Beauty,OY2545,67,Ecomm,Kern,Delivery,Customer2,8375,45222
United States,Columbus,102134,Healthy Beverage,HB1016,71,Ecomm,Kern,Delivery,Customer2,8875,45231
United States,Fort Worth,102133,Fresh Packaged,FP2020,372,Ecomm,Kern,Delivery,Customer2,46500,45211
United States,Fort Worth,102132,Organic Beauty,OY2545,260,Ecomm,Kern,Delivery,Customer2,32500,45204
United States,Fort Worth,102131,Organic Pet,OP8025,47,Ecomm,Kern,Delivery,Customer2,5875,45224
United States,Fort Worth,102130,Healthy Beverage,HB1016,468,Ecomm,Kern,Delivery,Customer2,58500,45277
United States,Oklahoma City,102129,Organic Beauty,OY2545,262,Closeout,Kern,Delivery,Customer5,32750,45255
United States,Oklahoma City,102128,Organic Pet,OP8025,577,Closeout,Kern,Delivery,Customer5,72125,45238
United States,Oklahoma City,102127,Fresh Packaged,FP3055,336,Closeout,Kern,Delivery,Customer5,42000,45281
United States,Jacksonville,102126,Fresh Packaged,FP2020,104,Ecomm,Kern,Delivery,Customer2,13000,45226
United States,Jacksonville,102125,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45250
United States,Jacksonville,102124,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45270
United States,Nashville,102123,Fresh Packaged,FP2020,5,Major Distributor,Kern,Delivery,Customer3,625,45252
United States,Nashville,102122,Organic Beauty,OY2545,4,Major Distributor,Kern,Delivery,Customer3,500,45274
United States,Nashville,102121,Fresh Packaged,FP3055,5,Major Distributor,Kern,Delivery,Customer3,625,45237
United States,Nashville,102120,Healthy Beverage,HB1016,4,Major Distributor,Kern,Delivery,Customer3,500,45256
United States,Austin,102119,Fresh Packaged,FP2020,6,Ecomm,Kern,Delivery,Customer2,750,45220
United States,Austin,102118,Organic Beauty,OY2545,34,Ecomm,Kern,Delivery,Customer2,4250,45209
United States,Austin,102117,Healthy Beverage,HB1016,17,Ecomm,Kern,Delivery,Customer2,2125,45285
United States,Detroit,102116,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45285
United States,Detroit,102115,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45250
United States,Detroit,102114,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45268
United States,San Diego,102113,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45237
United States,San Diego,102112,Fresh Packaged,FP3055,16,Retail,Kern,Delivery,Customer1,2000,45223
United States,San Diego,102111,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45238
United States,Dallas,102110,Organic Pet,OP8025,1,Retail,Kern,Delivery,Customer1,125,45283
United States,Dallas,102109,Organic Beauty,OY2545,11,Retail,Kern,Delivery,Customer1,1375,45266
United States,Dallas,102108,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45244
United States,Phoenix,102107,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45257
United States,NEW YORK CITY,102106,Fresh Packaged,FP2020,52,Retail,Kern,Delivery,Customer1,6500,45225
United States,NEW YORK CITY,102105,Organic Beauty,OY2545,78,Retail,Kern,Delivery,Customer1,9750,45265
United States,NEW YORK CITY,102104,Organic Pet,OP8025,104,Retail,Kern,Delivery,Customer1,13000,45235
United States,NEW YORK CITY,102103,Fresh Packaged,FP3055,52,Retail,Kern,Delivery,Customer1,6500,45249
United States,NEW YORK CITY,102102,Healthy Beverage,HB1016,156,Retail,Kern,Delivery,Customer1,19500,45224
United States,Chicago,102101,Organic Beauty,OY2545,7,Retail,Kern,Delivery,Customer1,875,45279
United States,Chicago,102100,Healthy Beverage,HB1016,11,Retail,Kern,Delivery,Customer1,1375,45216
United States,Indianapolis,102099,Fresh Packaged,FP2020,58,Ecomm,Kern,Delivery,Customer2,7250,45236
United States,Indianapolis,102098,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45240
United States,Indianapolis,102097,Healthy Beverage,HB1016,33,Ecomm,Kern,Delivery,Customer2,4125,45222
United States,Houston,102096,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45280
United States,Houston,102095,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45217
United States,Houston,102094,Healthy Beverage,HB1016,50,Retail,Kern,Delivery,Customer1,6250,45264
United States,Seattle,102093,Fresh Packaged,FP2020,1,Major Distributor,Kern,Delivery,Customer3,125,45268
United States,Seattle,102092,Organic Beauty,OY2545,2,Major Distributor,Kern,Delivery,Customer3,250,45264
United States,Seattle,102091,Organic Pet,OP8025,5,Major Distributor,Kern,Delivery,Customer3,625,45257
United States,Seattle,102090,Fresh Packaged,FP3055,4,Major Distributor,Kern,Delivery,Customer3,500,45218
United States,Columbus,102089,Fresh Packaged,FP2020,33,Ecomm,Kern,Delivery,Customer2,4125,45267
United States,Columbus,102088,Organic Beauty,OY2545,39,Ecomm,Kern,Delivery,Customer2,4875,45216
United States,Columbus,102087,Healthy Beverage,HB1016,42,Ecomm,Kern,Delivery,Customer2,5250,45227
United States,Fort Worth,102086,Fresh Packaged,FP2020,76,Ecomm,Kern,Delivery,Customer2,9500,45287
United States,Fort Worth,102085,Organic Beauty,OY2545,104,Ecomm,Kern,Delivery,Customer2,13000,45261
United States,Fort Worth,102084,Healthy Beverage,HB1016,104,Ecomm,Kern,Delivery,Customer2,13000,45267
United States,Fort Worth,102083,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45255
United States,Fort Worth,102082,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45220
United States,Fort Worth,102081,Organic Pet,OP8025,1,Ecomm,Kern,Delivery,Customer2,125,45224
United States,Fort Worth,102080,Healthy Beverage,HB1016,76,Ecomm,Kern,Delivery,Customer2,9500,45270
United States,Jacksonville,102079,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45250
United States,Jacksonville,102078,Healthy Beverage,HB1016,104,Ecomm,Kern,Delivery,Customer2,13000,45275
United States,Detroit,102077,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45279
United States,San Diego,102076,Fresh Packaged,FP3055,16,Retail,Kern,Delivery,Customer1,2000,45274
United States,Phoenix,102075,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45243
United States,Phoenix,102074,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45251
United States,Phoenix,102073,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45258
United States,Houston,102072,Fresh Packaged,FP2020,78,Retail,Kern,Delivery,Customer1,9750,45275
United States,Houston,102071,Organic Beauty,OY2545,104,Retail,Kern,Delivery,Customer1,13000,45271
United States,Houston,102070,Healthy Beverage,HB1016,104,Retail,Kern,Delivery,Customer1,13000,45217
United States,Indianapolis,102069,Fresh Packaged,FP2020,45,Ecomm,Kern,Delivery,Customer2,5625,45228
United States,Indianapolis,102068,Organic Beauty,OY2545,38,Ecomm,Kern,Delivery,Customer2,4750,45249
United States,Indianapolis,102067,Healthy Beverage,HB1016,31,Ecomm,Kern,Delivery,Customer2,3875,45277
United States,Fort Worth,102066,Organic Beauty,OY2545,16,Ecomm,Kern,Delivery,Customer2,2000,45238
United States,Fort Worth,102065,Organic Pet,OP8025,18,Ecomm,Kern,Delivery,Customer2,2250,45216
United States,Fort Worth,102064,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45260
United States,Nashville,102063,Organic Beauty,OY2545,5,Major Distributor,Kern,Delivery,Customer3,625,45208
United States,Nashville,102062,Organic Pet,OP8025,6,Major Distributor,Kern,Delivery,Customer3,750,45207
United States,Nashville,102061,Fresh Packaged,FP3055,5,Major Distributor,Kern,Delivery,Customer3,625,45250
United States,Nashville,102060,Healthy Beverage,HB1016,2,Major Distributor,Kern,Delivery,Customer3,250,45277
United States,Detroit,102059,Fresh Packaged,FP2020,16,Retail,Kern,Delivery,Customer1,2000,45217
United States,Detroit,102058,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45207
United States,Detroit,102057,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45247
United States,San Diego,102056,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45288
United States,San Diego,102055,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45219
United States,Chicago,102054,Organic Beauty,OY2545,2,Retail,Kern,Delivery,Customer1,250,45215
United States,Chicago,102053,Healthy Beverage,HB1016,5,Retail,Kern,Delivery,Customer1,625,45247
United States,NEW YORK CITY,102052,Fresh Packaged,FP2020,52,Retail,Kern,Delivery,Customer1,6500,45217
United States,Phoenix,102051,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45241
United States,Phoenix,102050,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45259
United States,Phoenix,102049,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45200
United States,Phoenix,102048,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45214
United States,Dallas,102047,Organic Beauty,OY2545,6,Retail,Kern,Delivery,Customer1,750,45290
United States,Dallas,102046,Organic Pet,OP8025,4,Retail,Kern,Delivery,Customer1,500,45249
United States,Houston,102045,Fresh Packaged,FP2020,11,Retail,Kern,Delivery,Customer1,1375,45289
United States,Houston,102044,Organic Beauty,OY2545,14,Retail,Kern,Delivery,Customer1,1750,45231
United States,Houston,102043,Healthy Beverage,HB1016,14,Retail,Kern,Delivery,Customer1,1750,45204
United States,San Diego,102042,Fresh Packaged,FP2020,8,Retail,Kern,Delivery,Customer1,1000,45220
United States,San Diego,102041,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45226
United States,San Diego,102040,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45281
United States,Jacksonville,102039,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45258
United States,Jacksonville,102038,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45234
United States,Denver,102037,Fresh Packaged,FP2020,217,Closeout,Kern,Delivery,Customer5,27125,45210
United States,Denver,102036,Organic Beauty,OY2545,250,Closeout,Kern,Delivery,Customer5,31250,45290
United States,Denver,102035,Organic Pet,OP8025,250,Closeout,Kern,Delivery,Customer5,31250,45247
United States,Denver,102034,Fresh Packaged,FP3055,250,Closeout,Kern,Delivery,Customer5,31250,45201
United States,Denver,102033,Healthy Beverage,HB1016,24,Closeout,Kern,Delivery,Customer5,3000,45242
United States,Fort Worth,102032,Fresh Packaged,FP2020,53,Ecomm,Kern,Delivery,Customer2,6625,45205
United States,Fort Worth,102031,Healthy Beverage,HB1016,2,Ecomm,Kern,Delivery,Customer2,250,45200
United States,Fort Worth,102030,Organic Pet,OP8025,53,Ecomm,Kern,Delivery,Customer2,6625,45277
United States,Fort Worth,102029,Fresh Packaged,FP3055,2,Ecomm,Kern,Delivery,Customer2,250,45213
United States,Indianapolis,102028,Fresh Packaged,FP2020,21,Ecomm,Kern,Delivery,Customer2,2625,45220
United States,Indianapolis,102027,Organic Beauty,OY2545,15,Ecomm,Kern,Delivery,Customer2,1875,45223
United States,Indianapolis,102026,Healthy Beverage,HB1016,78,Ecomm,Kern,Delivery,Customer2,9750,45274
United States,Detroit,102025,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45203
United States,San Diego,102024,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45238
United States,NEW YORK CITY,102023,Fresh Packaged,FP2020,52,Retail,Kern,Delivery,Customer1,6500,45255
United States,NEW YORK CITY,102022,Organic Beauty,OY2545,78,Retail,Kern,Delivery,Customer1,9750,45224
United States,NEW YORK CITY,102021,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45223
United States,NEW YORK CITY,102020,Fresh Packaged,FP3055,52,Retail,Kern,Delivery,Customer1,6500,45285
United States,NEW YORK CITY,102019,Healthy Beverage,HB1016,78,Retail,Kern,Delivery,Customer1,9750,45247
United States,NEW YORK CITY,102018,Fresh Packaged,FP2020,52,Retail,Kern,Delivery,Customer1,6500,45226
United States,NEW YORK CITY,102017,Organic Beauty,OY2545,78,Retail,Kern,Delivery,Customer1,9750,45220
United States,NEW YORK CITY,102016,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45217
United States,NEW YORK CITY,102015,Fresh Packaged,FP3055,52,Retail,Kern,Delivery,Customer1,6500,45256
United States,NEW YORK CITY,102014,Healthy Beverage,HB1016,104,Retail,Kern,Delivery,Customer1,13000,45271
United States,Columbus,102013,Fresh Packaged,FP2020,42,Ecomm,Kern,Delivery,Customer2,5250,45221
United States,Columbus,102012,Organic Beauty,OY2545,18,Ecomm,Kern,Delivery,Customer2,2250,45218
United States,Columbus,102011,Healthy Beverage,HB1016,54,Ecomm,Kern,Delivery,Customer2,6750,45263
United States,Nashville,102010,Fresh Packaged,FP2020,6,Major Distributor,Kern,Delivery,Customer3,750,45264
United States,Nashville,102009,Organic Pet,OP8025,6,Major Distributor,Kern,Delivery,Customer3,750,45271
United States,Nashville,102008,Fresh Packaged,FP3055,4,Major Distributor,Kern,Delivery,Customer3,500,45236
United States,Nashville,102007,Healthy Beverage,HB1016,2,Major Distributor,Kern,Delivery,Customer3,250,45241
United States,Seattle,102006,Organic Beauty,OY2545,13,Major Distributor,Kern,Delivery,Customer3,1625,45252
United States,Seattle,102005,Organic Pet,OP8025,3,Major Distributor,Kern,Delivery,Customer3,375,45230
United States,Fort Worth,102004,Fresh Packaged,FP2020,104,Ecomm,Kern,Delivery,Customer2,13000,45279
United States,Fort Worth,102003,Organic Beauty,OY2545,156,Ecomm,Kern,Delivery,Customer2,19500,45274
United States,Fort Worth,102002,Healthy Beverage,HB1016,210,Ecomm,Kern,Delivery,Customer2,26250,45216
United States,Fort Worth,102001,Organic Pet,OP8025,28,Ecomm,Kern,Delivery,Customer2,3500,45241
United States,Detroit,102000,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45235
United States,San Diego,101999,Fresh Packaged,FP3055,16,Retail,Kern,Delivery,Customer1,2000,45247
United States,Philadelphia,101998,Fresh Packaged,FP2020,2,Retail,Kern,Delivery,Customer1,250,45233
United States,Philadelphia,101997,Organic Beauty,OY2545,4,Retail,Kern,Delivery,Customer1,500,45253
United States,Philadelphia,101996,Organic Pet,OP8025,3,Retail,Kern,Delivery,Customer1,375,45242
United States,Philadelphia,101995,Healthy Beverage,HB1016,3,Retail,Kern,Delivery,Customer1,375,45273
United States,Dallas,101994,Fresh Packaged,FP2020,3,Retail,Kern,Delivery,Customer1,375,45248
United States,Dallas,101993,Organic Pet,OP8025,2,Retail,Kern,Delivery,Customer1,250,45236
United States,NEW YORK CITY,101992,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45287
United States,NEW YORK CITY,101991,Organic Beauty,OY2545,78,Retail,Kern,Delivery,Customer1,9750,45268
United States,NEW YORK CITY,101990,Organic Pet,OP8025,78,Retail,Kern,Delivery,Customer1,9750,45216
United States,NEW YORK CITY,101989,Fresh Packaged,FP3055,52,Retail,Kern,Delivery,Customer1,6500,45243
United States,NEW YORK CITY,101988,Healthy Beverage,HB1016,182,Retail,Kern,Delivery,Customer1,22750,45272
United States,Austin,101987,Fresh Packaged,FP2020,37,Ecomm,Kern,Delivery,Customer2,4625,45233
United States,Austin,101986,Organic Beauty,OY2545,32,Ecomm,Kern,Delivery,Customer2,4000,45244
United States,Austin,101985,Fresh Packaged,FP3055,30,Ecomm,Kern,Delivery,Customer2,3750,45271
United States,Austin,101984,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45247
